VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,LocationID_DO,lat_DO,lng_DO,LocationID_PU,lat_PU,lng_PU,timestamp
2,2022-01-02 07:36:07,2022-01-02 08:03:15,4.0,20.97,2.0,N,132,140,1,52.0,0.0,0.5,9.46,6.55,0.3,72.56,2.5,1.25,140,40.76550681823176,-73.95456804213481,132,40.642604521718,-73.77826365890199,2022-01-02 08:03:15 - 2022-01-02 07:36:07
2,2022-01-02 07:27:54,2022-01-02 07:54:31,1.0,19.71,2.0,N,132,151,1,52.0,0.0,0.5,8.0,6.55,0.3,68.6,0.0,1.25,151,40.7978662680042,-73.96780839097322,132,40.642604521718,-73.77826365890199,2022-01-02 07:54:31 - 2022-01-02 07:27:54
2,2022-01-02 07:33:19,2022-01-02 07:58:29,1.0,17.84,2.0,N,132,107,1,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5,1.25,107,40.737348376321,-73.98331035324628,132,40.642604521718,-73.77826365890199,2022-01-02 07:58:29 - 2022-01-02 07:33:19
1,2022-01-02 07:57:03,2022-01-02 08:17:03,1.0,13.5,1.0,N,132,7,1,37.0,1.25,0.5,7.8,0.0,0.3,46.85,0.0,1.25,7,40.76108472915124,-73.92149056694653,132,40.642604521718,-73.77826365890199,2022-01-02 08:17:03 - 2022-01-02 07:57:03
2,2022-01-02 07:52:54,2022-01-02 08:18:13,2.0,18.99,2.0,N,132,263,1,52.0,0.0,0.5,9.09,6.55,0.3,69.69,0.0,1.25,263,40.77849586877702,-73.95120799165441,132,40.642604521718,-73.77826365890199,2022-01-02 08:18:13 - 2022-01-02 07:52:54
2,2022-01-02 07:01:28,2022-01-02 07:37:49,4.0,22.33,2.0,N,132,43,1,52.0,0.0,0.5,15.78,6.55,0.3,78.88,2.5,1.25,43,40.782459738636334,-73.96557217995945,132,40.642604521718,-73.77826365890199,2022-01-02 07:37:49 - 2022-01-02 07:01:28
2,2022-01-02 07:42:51,2022-01-02 08:05:22,1.0,16.09,2.0,N,132,233,1,52.0,0.0,0.5,0.0,6.55,0.3,63.1,2.5,1.25,233,40.74917209822379,-73.97125597712962,132,40.642604521718,-73.77826365890199,2022-01-02 08:05:22 - 2022-01-02 07:42:51
2,2022-01-02 07:52:38,2022-01-02 08:24:51,1.0,19.97,2.0,N,132,238,2,52.0,0.0,0.5,0.0,6.55,0.3,63.1,2.5,1.25,238,40.79176624678264,-73.97281451745027,132,40.642604521718,-73.77826365890199,2022-01-02 08:24:51 - 2022-01-02 07:52:38
2,2022-01-02 07:14:13,2022-01-02 07:40:40,1.0,20.49,2.0,N,132,238,1,52.0,0.0,0.5,10.91,6.55,0.3,71.51,0.0,1.25,238,40.79176624678264,-73.97281451745027,132,40.642604521718,-73.77826365890199,2022-01-02 07:40:40 - 2022-01-02 07:14:13
2,2022-01-02 07:29:34,2022-01-02 07:55:36,1.0,18.03,2.0,N,132,48,2,52.0,0.0,0.5,0.0,6.55,0.3,63.1,2.5,1.25,48,40.76223675561455,-73.98985665083148,132,40.642604521718,-73.77826365890199,2022-01-02 07:55:36 - 2022-01-02 07:29:34
2,2022-01-02 07:51:22,2022-01-02 08:24:09,2.0,18.21,2.0,N,132,48,1,52.0,0.0,0.5,10.0,0.0,0.3,66.55,2.5,1.25,48,40.76223675561455,-73.98985665083148,132,40.642604521718,-73.77826365890199,2022-01-02 08:24:09 - 2022-01-02 07:51:22
2,2022-01-02 07:31:39,2022-01-02 07:58:10,1.0,17.25,2.0,N,132,48,1,52.0,0.0,0.5,12.37,6.55,0.3,74.22,2.5,0.0,48,40.76223675561455,-73.98985665083148,132,40.642604521718,-73.77826365890199,2022-01-02 07:58:10 - 2022-01-02 07:31:39
2,2022-01-02 07:44:35,2022-01-02 08:16:54,4.0,19.29,2.0,N,132,249,1,52.0,0.0,0.5,14.14,0.0,0.3,70.69,2.5,1.25,249,40.734611555981566,-74.00249690862718,132,40.642604521718,-73.77826365890199,2022-01-02 08:16:54 - 2022-01-02 07:44:35
2,2022-01-02 07:38:03,2022-01-02 08:07:08,3.0,18.13,2.0,N,132,249,1,52.0,0.0,0.5,13.0,6.55,0.3,76.1,2.5,1.25,249,40.734611555981566,-74.00249690862718,132,40.642604521718,-73.77826365890199,2022-01-02 08:07:08 - 2022-01-02 07:38:03
2,2022-01-02 07:54:03,2022-01-02 08:19:20,1.0,18.63,2.0,N,132,249,1,52.0,0.0,0.5,9.28,6.55,0.3,71.13,2.5,0.0,249,40.734611555981566,-74.00249690862718,132,40.642604521718,-73.77826365890199,2022-01-02 08:19:20 - 2022-01-02 07:54:03
2,2022-01-02 07:28:53,2022-01-02 07:55:23,1.0,18.02,2.0,N,132,186,1,52.0,0.0,0.5,15.46,6.55,0.3,78.56,2.5,1.25,186,40.748476361762044,-73.9924553277106,132,40.642604521718,-73.77826365890199,2022-01-02 07:55:23 - 2022-01-02 07:28:53
2,2022-01-02 07:29:41,2022-01-02 07:55:47,1.0,18.0,2.0,N,132,186,1,52.0,0.0,0.5,6.0,6.55,0.3,69.1,2.5,1.25,186,40.748476361762044,-73.9924553277106,132,40.642604521718,-73.77826365890199,2022-01-02 07:55:47 - 2022-01-02 07:29:41
2,2022-01-02 07:12:15,2022-01-02 07:41:43,1.0,18.76,2.0,N,132,186,1,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5,1.25,186,40.748476361762044,-73.9924553277106,132,40.642604521718,-73.77826365890199,2022-01-02 07:41:43 - 2022-01-02 07:12:15
1,2022-01-02 07:48:36,2022-01-02 08:13:54,1.0,19.1,2.0,N,132,262,1,52.0,3.75,0.5,12.6,6.55,0.3,75.7,2.5,1.25,262,40.77653422899526,-73.94582981800791,132,40.642604521718,-73.77826365890199,2022-01-02 08:13:54 - 2022-01-02 07:48:36
2,2022-01-02 07:41:46,2022-01-02 08:07:21,1.0,19.53,2.0,N,132,262,1,52.0,0.0,0.5,8.0,6.55,0.3,71.1,2.5,1.25,262,40.77653422899526,-73.94582981800791,132,40.642604521718,-73.77826365890199,2022-01-02 08:07:21 - 2022-01-02 07:41:46
2,2022-01-02 07:02:32,2022-01-02 07:28:35,3.0,17.28,2.0,N,132,170,1,52.0,0.0,0.5,10.0,6.55,0.3,73.1,2.5,1.25,170,40.74765428110328,-73.97694199243557,132,40.642604521718,-73.77826365890199,2022-01-02 07:28:35 - 2022-01-02 07:02:32
2,2022-01-02 07:42:39,2022-01-02 08:06:59,2.0,17.7,2.0,N,132,74,1,52.0,0.0,0.5,11.87,6.55,0.3,72.47,0.0,1.25,74,40.80556556547766,-73.9383104968462,132,40.642604521718,-73.77826365890199,2022-01-02 08:06:59 - 2022-01-02 07:42:39
2,2022-01-02 07:28:56,2022-01-02 07:36:09,1.0,2.81,1.0,N,132,10,1,9.5,0.0,0.5,2.06,0.0,0.3,13.61,0.0,1.25,10,40.67812470311968,-73.79166545789063,132,40.642604521718,-73.77826365890199,2022-01-02 07:36:09 - 2022-01-02 07:28:56
2,2022-01-02 07:48:25,2022-01-02 08:10:45,3.0,15.21,1.0,N,132,112,1,41.5,0.0,0.5,3.0,0.0,0.3,46.55,0.0,1.25,112,40.72883034714014,-73.94847219726962,132,40.642604521718,-73.77826365890199,2022-01-02 08:10:45 - 2022-01-02 07:48:25
1,2022-01-02 07:45:48,2022-01-02 08:05:00,1.0,15.1,1.0,N,132,112,1,40.5,1.25,0.5,8.5,0.0,0.3,51.05,0.0,1.25,112,40.72883034714014,-73.94847219726962,132,40.642604521718,-73.77826365890199,2022-01-02 08:05:00 - 2022-01-02 07:45:48
2,2022-01-02 07:38:49,2022-01-02 08:00:49,1.0,15.87,1.0,N,132,112,1,43.0,0.0,0.5,9.01,0.0,0.3,54.06,0.0,1.25,112,40.72883034714014,-73.94847219726962,132,40.642604521718,-73.77826365890199,2022-01-02 08:00:49 - 2022-01-02 07:38:49
2,2022-01-02 07:17:05,2022-01-02 07:39:14,1.0,17.88,2.0,N,132,4,1,52.0,0.0,0.5,5.0,0.0,0.3,61.55,2.5,1.25,4,40.72415214367157,-73.97702292193391,132,40.642604521718,-73.77826365890199,2022-01-02 07:39:14 - 2022-01-02 07:17:05
1,2022-01-02 07:30:18,2022-01-02 07:56:42,1.0,18.3,2.0,N,132,4,2,52.0,3.75,0.5,0.0,0.0,0.3,56.55,2.5,1.25,4,40.72415214367157,-73.97702292193391,132,40.642604521718,-73.77826365890199,2022-01-02 07:56:42 - 2022-01-02 07:30:18
2,2022-01-02 07:46:52,2022-01-02 08:17:12,5.0,19.02,2.0,N,132,142,1,52.0,0.0,0.5,15.46,6.55,0.3,77.31,2.5,0.0,142,40.77390598538879,-73.98135241373991,132,40.642604521718,-73.77826365890199,2022-01-02 08:17:12 - 2022-01-02 07:46:52
1,2022-01-02 07:49:55,2022-01-02 08:22:22,1.0,18.6,2.0,N,132,142,1,52.0,3.75,0.5,10.18,0.0,0.3,66.73,2.5,1.25,142,40.77390598538879,-73.98135241373991,132,40.642604521718,-73.77826365890199,2022-01-02 08:22:22 - 2022-01-02 07:49:55
2,2022-01-02 07:28:51,2022-01-02 08:01:49,1.0,20.53,2.0,N,132,142,1,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5,1.25,142,40.77390598538879,-73.98135241373991,132,40.642604521718,-73.77826365890199,2022-01-02 08:01:49 - 2022-01-02 07:28:51
2,2022-01-02 07:46:55,2022-01-02 08:22:40,1.0,18.05,2.0,N,132,142,2,52.0,0.0,0.5,0.0,0.0,0.3,56.55,2.5,1.25,142,40.77390598538879,-73.98135241373991,132,40.642604521718,-73.77826365890199,2022-01-02 08:22:40 - 2022-01-02 07:46:55
2,2022-01-02 07:17:52,2022-01-02 07:57:01,1.0,21.76,2.0,N,132,142,1,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5,1.25,142,40.77390598538879,-73.98135241373991,132,40.642604521718,-73.77826365890199,2022-01-02 07:57:01 - 2022-01-02 07:17:52
2,2022-01-02 07:11:12,2022-01-02 07:38:27,1.0,18.02,2.0,N,132,137,1,52.0,0.0,0.5,6.0,6.55,0.3,69.1,2.5,1.25,137,40.74035923571167,-73.97711937073566,132,40.642604521718,-73.77826365890199,2022-01-02 07:38:27 - 2022-01-02 07:11:12
2,2022-01-02 07:47:13,2022-01-02 08:12:42,1.0,17.86,2.0,N,132,41,1,52.0,0.0,0.5,9.09,6.55,0.3,69.69,0.0,1.25,41,40.80420482862898,-73.95206533089232,132,40.642604521718,-73.77826365890199,2022-01-02 08:12:42 - 2022-01-02 07:47:13
2,2022-01-02 07:44:08,2022-01-02 08:12:45,2.0,18.68,2.0,N,132,41,1,52.0,0.0,0.5,11.87,6.55,0.3,72.47,0.0,1.25,41,40.80420482862898,-73.95206533089232,132,40.642604521718,-73.77826365890199,2022-01-02 08:12:45 - 2022-01-02 07:44:08
1,2022-01-02 07:26:24,2022-01-02 07:52:11,1.0,18.3,2.0,N,132,41,1,52.0,1.25,0.5,12.1,6.55,0.3,72.7,0.0,1.25,41,40.80420482862898,-73.95206533089232,132,40.642604521718,-73.77826365890199,2022-01-02 07:52:11 - 2022-01-02 07:26:24
2,2022-01-02 07:14:32,2022-01-02 07:52:29,1.0,18.9,2.0,N,132,239,1,52.0,0.0,0.5,11.31,0.0,0.3,67.86,2.5,1.25,239,40.784107364553954,-73.97827334184862,132,40.642604521718,-73.77826365890199,2022-01-02 07:52:29 - 2022-01-02 07:14:32
2,2022-01-02 07:10:23,2022-01-02 07:42:14,2.0,21.11,2.0,N,132,239,1,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5,1.25,239,40.784107364553954,-73.97827334184862,132,40.642604521718,-73.77826365890199,2022-01-02 07:42:14 - 2022-01-02 07:10:23
2,2022-01-02 07:08:42,2022-01-02 07:32:14,2.0,10.61,1.0,N,132,61,1,30.5,0.0,0.5,9.76,0.0,0.3,42.31,0.0,1.25,61,40.67384284613183,-73.94128202922144,132,40.642604521718,-73.77826365890199,2022-01-02 07:32:14 - 2022-01-02 07:08:42
2,2022-01-02 07:07:46,2022-01-02 07:35:40,1.0,10.49,1.0,N,132,61,2,31.5,0.0,0.5,0.0,0.0,0.3,33.55,0.0,1.25,61,40.67384284613183,-73.94128202922144,132,40.642604521718,-73.77826365890199,2022-01-02 07:35:40 - 2022-01-02 07:07:46
2,2022-01-02 07:42:32,2022-01-02 08:15:37,1.0,18.74,2.0,N,132,231,1,52.0,0.0,0.5,14.14,0.0,0.3,70.69,2.5,1.25,231,40.718695641007926,-74.00671162438985,132,40.642604521718,-73.77826365890199,2022-01-02 08:15:37 - 2022-01-02 07:42:32
2,2022-01-02 07:28:35,2022-01-02 07:58:27,2.0,20.22,2.0,N,132,231,1,52.0,0.0,0.5,9.0,0.0,0.3,65.55,2.5,1.25,231,40.718695641007926,-74.00671162438985,132,40.642604521718,-73.77826365890199,2022-01-02 07:58:27 - 2022-01-02 07:28:35
2,2022-01-02 07:39:21,2022-01-02 08:03:46,1.0,18.17,1.0,N,132,255,1,48.5,0.0,0.5,12.64,0.0,0.3,63.19,0.0,1.25,255,40.718834192234766,-73.95713377568889,132,40.642604521718,-73.77826365890199,2022-01-02 08:03:46 - 2022-01-02 07:39:21
2,2022-01-02 07:13:05,2022-01-02 07:36:23,6.0,16.08,1.0,N,132,255,1,43.5,0.0,0.5,11.39,0.0,0.3,56.94,0.0,1.25,255,40.718834192234766,-73.95713377568889,132,40.642604521718,-73.77826365890199,2022-01-02 07:36:23 - 2022-01-02 07:13:05
2,2022-01-02 07:54:15,2022-01-02 08:18:45,1.0,18.24,2.0,N,132,211,1,52.0,0.0,0.5,11.31,0.0,0.3,67.86,2.5,1.25,211,40.72389907147031,-74.00137472995819,132,40.642604521718,-73.77826365890199,2022-01-02 08:18:45 - 2022-01-02 07:54:15
1,2022-01-02 07:09:08,2022-01-02 07:33:55,2.0,17.6,2.0,N,132,164,1,52.0,3.75,0.5,6.31,6.55,0.3,69.41,2.5,1.25,164,40.74880766681464,-73.9859288064872,132,40.642604521718,-73.77826365890199,2022-01-02 07:33:55 - 2022-01-02 07:09:08
2,2022-01-02 07:13:48,2022-01-02 07:40:31,2.0,17.92,2.0,N,132,164,2,52.0,0.0,0.5,0.0,6.55,0.3,63.1,2.5,1.25,164,40.74880766681464,-73.9859288064872,132,40.642604521718,-73.77826365890199,2022-01-02 07:40:31 - 2022-01-02 07:13:48
1,2022-01-02 07:18:36,2022-01-02 07:42:47,1.0,15.8,1.0,N,132,256,1,43.0,1.25,0.5,9.0,0.0,0.3,54.05,0.0,1.25,256,40.71097712969056,-73.95910788386419,132,40.642604521718,-73.77826365890199,2022-01-02 07:42:47 - 2022-01-02 07:18:36
2,2022-01-02 07:15:40,2022-01-02 07:36:59,1.0,16.67,1.0,N,132,256,1,44.5,0.0,0.5,7.0,0.0,0.3,53.55,0.0,1.25,256,40.71097712969056,-73.95910788386419,132,40.642604521718,-73.77826365890199,2022-01-02 07:36:59 - 2022-01-02 07:15:40
1,2022-01-02 07:22:08,2022-01-02 07:56:35,1.0,20.0,2.0,N,132,13,1,52.0,2.5,0.5,11.05,0.0,0.3,66.35,2.5,0.0,13,40.71161208311671,-74.0161196692833,132,40.642604521718,-73.77826365890199,2022-01-02 07:56:35 - 2022-01-02 07:22:08
2,2022-01-02 07:36:01,2022-01-02 08:12:29,1.0,20.9,2.0,N,132,143,1,52.0,0.0,0.5,12.37,6.55,0.3,74.22,2.5,0.0,143,40.775770209571455,-73.98797296641823,132,40.642604521718,-73.77826365890199,2022-01-02 08:12:29 - 2022-01-02 07:36:01
1,2022-01-02 07:35:15,2022-01-02 08:02:38,2.0,17.0,2.0,N,132,162,1,52.0,3.75,0.5,12.6,6.55,0.3,75.7,2.5,1.25,162,40.756816155312855,-73.97214548508123,132,40.642604521718,-73.77826365890199,2022-01-02 08:02:38 - 2022-01-02 07:35:15
2,2022-01-02 07:46:11,2022-01-02 08:15:18,1.0,20.67,1.0,N,132,40,1,55.5,0.0,0.5,14.07,0.0,0.3,71.62,0.0,1.25,40,40.67850422309208,-73.99581808190938,132,40.642604521718,-73.77826365890199,2022-01-02 08:15:18 - 2022-01-02 07:46:11
2,2022-01-02 07:05:17,2022-01-02 07:19:25,2.0,6.3,1.0,N,132,130,1,20.0,0.0,0.5,0.0,0.0,0.3,22.05,0.0,1.25,130,40.70327388330144,-73.80034752467984,132,40.642604521718,-73.77826365890199,2022-01-02 07:19:25 - 2022-01-02 07:05:17
2,2022-01-02 07:25:51,2022-01-02 07:45:32,1.0,13.83,1.0,N,132,226,2,37.5,0.0,0.5,0.0,0.0,0.3,39.55,0.0,1.25,226,40.73527341028105,-73.92932128275633,132,40.642604521718,-73.77826365890199,2022-01-02 07:45:32 - 2022-01-02 07:25:51
1,2022-01-02 07:25:54,2022-01-02 07:49:50,1.0,17.4,1.0,N,132,17,1,47.0,1.25,0.5,9.8,0.0,0.3,58.85,0.0,1.25,17,40.69199409627496,-73.94918130103822,132,40.642604521718,-73.77826365890199,2022-01-02 07:49:50 - 2022-01-02 07:25:54
2,2022-01-02 07:37:24,2022-01-02 07:55:41,6.0,14.61,1.0,N,132,223,1,39.0,0.0,0.5,7.0,0.0,0.3,48.05,0.0,1.25,223,40.778193328200736,-73.90667183004702,132,40.642604521718,-73.77826365890199,2022-01-02 07:55:41 - 2022-01-02 07:37:24
2,2022-01-02 07:22:37,2022-01-02 07:44:58,1.0,14.21,1.0,N,132,223,1,39.0,0.0,0.5,4.0,0.0,0.3,45.05,0.0,1.25,223,40.778193328200736,-73.90667183004702,132,40.642604521718,-73.77826365890199,2022-01-02 07:44:58 - 2022-01-02 07:22:37
2,2022-01-02 07:54:37,2022-01-02 08:15:42,1.0,14.15,1.0,N,132,223,2,38.5,0.0,0.5,0.0,0.0,0.3,40.55,0.0,1.25,223,40.778193328200736,-73.90667183004702,132,40.642604521718,-73.77826365890199,2022-01-02 08:15:42 - 2022-01-02 07:54:37
2,2022-01-02 07:21:22,2022-01-02 07:40:36,3.0,14.74,1.0,N,132,179,1,40.0,0.0,0.5,7.15,0.0,0.3,49.2,0.0,1.25,179,40.77142534181576,-73.92681235822377,132,40.642604521718,-73.77826365890199,2022-01-02 07:40:36 - 2022-01-02 07:21:22
2,2022-01-02 07:05:19,2022-01-02 07:27:17,1.0,13.53,1.0,N,132,157,1,37.0,0.0,0.5,7.81,0.0,0.3,46.86,0.0,1.25,157,40.72403935660098,-73.90192569084424,132,40.642604521718,-73.77826365890199,2022-01-02 07:27:17 - 2022-01-02 07:05:19
2,2022-01-02 07:31:58,2022-01-02 08:02:16,5.0,12.1,1.0,N,132,189,1,35.5,0.0,0.5,9.39,0.0,0.3,46.94,0.0,1.25,189,40.677182486623884,-73.96826963212501,132,40.642604521718,-73.77826365890199,2022-01-02 08:02:16 - 2022-01-02 07:31:58
1,2022-01-02 07:42:53,2022-01-02 08:09:19,1.0,13.1,1.0,N,132,129,1,37.0,1.25,0.5,3.0,0.0,0.3,42.05,0.0,1.25,129,40.75905747396381,-73.8874063794919,132,40.642604521718,-73.77826365890199,2022-01-02 08:09:19 - 2022-01-02 07:42:53
2,2022-01-02 07:34:59,2022-01-02 07:54:56,1.0,14.96,1.0,N,132,129,1,40.5,0.0,0.5,10.32,0.0,0.3,52.87,0.0,1.25,129,40.75905747396381,-73.8874063794919,132,40.642604521718,-73.77826365890199,2022-01-02 07:54:56 - 2022-01-02 07:34:59
2,2022-01-02 07:48:50,2022-01-02 08:06:53,1.0,12.74,1.0,N,132,129,2,35.0,0.0,0.5,0.0,0.0,0.3,37.05,0.0,1.25,129,40.75905747396381,-73.8874063794919,132,40.642604521718,-73.77826365890199,2022-01-02 08:06:53 - 2022-01-02 07:48:50
2,2022-01-02 07:14:50,2022-01-02 07:41:46,1.0,19.72,1.0,N,132,33,1,52.5,0.0,0.5,10.91,0.0,0.3,65.46,0.0,1.25,33,40.69623832706301,-73.99532879720404,132,40.642604521718,-73.77826365890199,2022-01-02 07:41:46 - 2022-01-02 07:14:50
2,2022-01-02 07:37:36,2022-01-02 08:04:28,2.0,21.28,1.0,N,132,33,1,56.0,0.0,0.5,11.36,0.0,0.3,69.41,0.0,1.25,33,40.69623832706301,-73.99532879720404,132,40.642604521718,-73.77826365890199,2022-01-02 08:04:28 - 2022-01-02 07:37:36
2,2022-01-02 07:37:33,2022-01-02 08:05:01,1.0,18.65,2.0,N,132,158,1,52.0,0.0,0.5,10.0,0.0,0.3,66.55,2.5,1.25,158,40.73524806667919,-74.0083857570117,132,40.642604521718,-73.77826365890199,2022-01-02 08:05:01 - 2022-01-02 07:37:33
2,2022-01-02 07:07:54,2022-01-02 07:32:51,3.0,14.4,1.0,N,132,82,1,41.0,0.0,0.5,5.0,0.0,0.3,48.05,0.0,1.25,82,40.73846392036753,-73.87234400959339,132,40.642604521718,-73.77826365890199,2022-01-02 07:32:51 - 2022-01-02 07:07:54
2,2022-01-02 07:38:30,2022-01-02 08:06:57,3.0,19.88,1.0,N,132,25,1,53.5,0.0,0.5,2.0,0.0,0.3,57.55,0.0,1.25,25,40.68561458946419,-73.98645898767127,132,40.642604521718,-73.77826365890199,2022-01-02 08:06:57 - 2022-01-02 07:38:30
2,2022-01-02 07:05:09,2022-01-02 07:13:51,1.0,5.44,1.0,N,132,197,2,16.0,0.0,0.5,0.0,0.0,0.3,18.05,0.0,1.25,197,40.69300047422202,-73.8290435569064,132,40.642604521718,-73.77826365890199,2022-01-02 07:13:51 - 2022-01-02 07:05:09
1,2022-01-02 07:23:31,2022-01-02 07:51:34,1.0,21.5,2.0,N,132,88,1,52.0,3.75,0.5,12.6,6.55,0.3,75.7,2.5,1.25,88,40.70339380172108,-74.01130777063678,132,40.642604521718,-73.77826365890199,2022-01-02 07:51:34 - 2022-01-02 07:23:31
2,2022-01-02 07:20:47,2022-01-02 07:48:15,1.0,11.81,1.0,N,132,49,1,34.5,0.0,0.5,7.06,0.0,0.3,43.61,0.0,1.25,49,40.68851587525063,-73.96493373164775,132,40.642604521718,-73.77826365890199,2022-01-02 07:48:15 - 2022-01-02 07:20:47
2,2022-01-02 07:16:46,2022-01-02 07:42:04,1.0,18.68,2.0,N,132,75,1,52.0,0.0,0.5,12.12,6.55,0.3,72.72,0.0,1.25,75,40.790650159764766,-73.94495666768462,132,40.642604521718,-73.77826365890199,2022-01-02 07:42:04 - 2022-01-02 07:16:46
2,2022-01-02 07:41:16,2022-01-02 08:13:35,2.0,18.46,1.0,N,132,225,1,51.5,0.0,0.5,10.71,0.0,0.3,64.26,0.0,1.25,225,40.68878506720026,-73.93144485223571,132,40.642604521718,-73.77826365890199,2022-01-02 08:13:35 - 2022-01-02 07:41:16
2,2022-01-02 07:31:06,2022-01-02 08:02:31,3.0,26.41,1.0,N,132,257,1,69.0,0.0,0.5,13.96,0.0,0.3,85.01,0.0,1.25,257,40.65366449521204,-73.97723931118517,132,40.642604521718,-73.77826365890199,2022-01-02 08:02:31 - 2022-01-02 07:31:06
2,2022-01-02 07:51:28,2022-01-02 08:29:44,1.0,11.88,1.0,N,132,257,1,36.5,0.0,0.5,7.36,0.0,0.3,45.91,0.0,1.25,257,40.65366449521204,-73.97723931118517,132,40.642604521718,-73.77826365890199,2022-01-02 08:29:44 - 2022-01-02 07:51:28
2,2022-01-02 07:07:21,2022-01-02 07:27:32,1.0,10.33,1.0,N,132,39,2,29.5,0.0,0.5,0.0,0.0,0.3,31.55,0.0,1.25,39,40.63887892992447,-73.89977387195201,132,40.642604521718,-73.77826365890199,2022-01-02 07:27:32 - 2022-01-02 07:07:21
2,2022-01-02 07:01:00,2022-01-02 07:20:14,1.0,10.17,1.0,N,132,39,2,29.5,0.0,0.5,0.0,0.0,0.3,31.55,0.0,1.25,39,40.63887892992447,-73.89977387195201,132,40.642604521718,-73.77826365890199,2022-01-02 07:20:14 - 2022-01-02 07:01:00
2,2022-01-02 07:02:50,2022-01-02 07:29:09,6.0,15.51,1.0,N,132,145,1,44.0,0.0,0.5,0.0,0.0,0.3,46.05,0.0,1.25,145,40.74658996790376,-73.9486991918172,132,40.642604521718,-73.77826365890199,2022-01-02 07:29:09 - 2022-01-02 07:02:50
2,2022-01-02 07:40:42,2022-01-02 08:06:58,1.0,10.44,1.0,N,132,37,1,31.5,0.0,0.5,6.46,0.0,0.3,40.01,0.0,1.25,37,40.69626745249855,-73.9259483634522,132,40.642604521718,-73.77826365890199,2022-01-02 08:06:58 - 2022-01-02 07:40:42
2,2022-01-02 07:05:24,2022-01-02 07:40:41,1.0,20.11,1.0,N,132,37,1,54.5,0.0,0.5,0.0,0.0,0.3,56.55,0.0,1.25,37,40.69626745249855,-73.9259483634522,132,40.642604521718,-73.77826365890199,2022-01-02 07:40:41 - 2022-01-02 07:05:24
2,2022-01-02 07:11:40,2022-01-02 07:46:15,2.0,12.19,1.0,N,132,37,2,37.0,0.0,0.5,0.0,0.0,0.3,39.05,0.0,1.25,37,40.69626745249855,-73.9259483634522,132,40.642604521718,-73.77826365890199,2022-01-02 07:46:15 - 2022-01-02 07:11:40
2,2022-01-02 07:35:39,2022-01-02 08:05:36,1.0,19.23,1.0,N,132,66,1,52.0,0.0,0.5,10.56,0.0,0.3,64.61,0.0,1.25,66,40.70173247168726,-73.98638274755459,132,40.642604521718,-73.77826365890199,2022-01-02 08:05:36 - 2022-01-02 07:35:39
1,2022-01-02 07:08:44,2022-01-02 07:13:50,2.0,1.9,1.0,N,132,132,1,7.5,1.25,0.5,0.0,0.0,0.3,9.55,0.0,1.25,132,40.642604521718,-73.77826365890199,132,40.642604521718,-73.77826365890199,2022-01-02 07:13:50 - 2022-01-02 07:08:44
2,2022-01-02 07:24:14,2022-01-02 07:35:17,1.0,2.88,1.0,N,132,132,2,11.5,0.0,0.5,0.0,0.0,0.3,13.55,0.0,1.25,132,40.642604521718,-73.77826365890199,132,40.642604521718,-73.77826365890199,2022-01-02 07:35:17 - 2022-01-02 07:24:14
2,2022-01-02 07:30:54,2022-01-02 07:31:01,2.0,0.0,5.0,N,132,132,1,75.0,0.0,0.0,15.06,0.0,0.3,91.61,0.0,1.25,132,40.642604521718,-73.77826365890199,132,40.642604521718,-73.77826365890199,2022-01-02 07:31:01 - 2022-01-02 07:30:54
1,2022-01-02 07:30:51,2022-01-02 07:31:15,1.0,0.0,1.0,N,132,132,4,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0,0.0,132,40.642604521718,-73.77826365890199,132,40.642604521718,-73.77826365890199,2022-01-02 07:31:15 - 2022-01-02 07:30:51
2,2022-01-02 07:03:16,2022-01-02 07:04:36,1.0,0.14,1.0,N,132,132,2,3.0,0.0,0.5,0.0,0.0,0.3,5.05,0.0,1.25,132,40.642604521718,-73.77826365890199,132,40.642604521718,-73.77826365890199,2022-01-02 07:04:36 - 2022-01-02 07:03:16
2,2022-01-02 07:32:31,2022-01-02 07:32:42,1.0,0.01,1.0,N,132,132,2,2.5,0.0,0.5,0.0,0.0,0.3,4.55,0.0,1.25,132,40.642604521718,-73.77826365890199,132,40.642604521718,-73.77826365890199,2022-01-02 07:32:42 - 2022-01-02 07:32:31
2,2022-01-02 07:49:20,2022-01-02 07:49:24,4.0,0.0,5.0,N,132,132,1,75.0,0.0,0.0,15.06,0.0,0.3,91.61,0.0,1.25,132,40.642604521718,-73.77826365890199,132,40.642604521718,-73.77826365890199,2022-01-02 07:49:24 - 2022-01-02 07:49:20
